filename	acq_time	operator	randstr
anat/sub-S06_ses-SES03_acq-1mm_T1w.nii.gz	2016-06-13T18:24:10	n/a	9d6e67a2
anat/sub-S06_ses-SES03_acq-1mm_PD.nii.gz	2016-06-13T18:26:59	n/a	59c127d2
fmap/sub-S06_ses-SES03_acq-gre_dir-AP_run-01_epi.nii.gz	2016-06-13T18:31:34	n/a	033f5371
fmap/sub-S06_ses-SES03_acq-gre_dir-PA_run-01_epi.nii.gz	2016-06-13T18:32:36	n/a	a47793b2
fmap/sub-S06_ses-SES03_acq-se_dir-AP_run-01_epi.nii.gz	2016-06-13T18:33:47	n/a	f4a65954
fmap/sub-S06_ses-SES03_acq-se_dir-PA_run-01_epi.nii.gz	2016-06-13T18:34:48	n/a	2fdab47f
func/sub-S06_ses-SES03_task-auditory_run-01_bold.nii.gz	2016-06-13T18:36:19	n/a	e3fc8324
func/sub-S06_ses-SES03_task-auditory_run-02_bold.nii.gz	2016-06-13T18:44:05	n/a	41f41f08
func/sub-S06_ses-SES03_task-auditory_run-03_bold.nii.gz	2016-06-13T18:51:46	n/a	73cb9424
func/sub-S06_ses-SES03_task-auditory_run-04_bold.nii.gz	2016-06-13T18:59:31	n/a	55eaa898
func/sub-S06_ses-SES03_task-auditory_run-05_bold.nii.gz	2016-06-13T19:07:11	n/a	74675f64
func/sub-S06_ses-SES03_task-auditory_run-06_bold.nii.gz	2016-06-13T19:15:03	n/a	e063ea4a
fmap/sub-S06_ses-SES03_acq-gre_dir-AP_run-02_epi.nii.gz	2016-06-13T19:23:02	n/a	1b4410ac
fmap/sub-S06_ses-SES03_acq-gre_dir-PA_run-02_epi.nii.gz	2016-06-13T19:24:37	n/a	fbe09537
func/sub-S06_ses-SES03_task-auditory_run-07_bold.nii.gz	2016-06-13T19:26:06	n/a	a5dafe8b
func/sub-S06_ses-SES03_task-auditory_run-08_bold.nii.gz	2016-06-13T19:33:53	n/a	68bafef3
func/sub-S06_ses-SES03_task-auditory_run-09_bold.nii.gz	2016-06-13T19:41:37	n/a	d6bc160e
func/sub-S06_ses-SES03_task-auditory_run-10_bold.nii.gz	2016-06-13T19:49:13	n/a	8bebb1f0
func/sub-S06_ses-SES03_task-auditory_run-11_bold.nii.gz	2016-06-13T19:56:55	n/a	8246f31f
func/sub-S06_ses-SES03_task-auditory_run-12_bold.nii.gz	2016-06-13T20:04:37	n/a	4376e510
fmap/sub-S06_ses-SES03_acq-gre_dir-AP_run-03_epi.nii.gz	2016-06-13T20:12:21	n/a	9f184dab
fmap/sub-S06_ses-SES03_acq-gre_dir-PA_run-03_epi.nii.gz	2016-06-13T20:13:33	n/a	a93e72a9
fmap/sub-S06_ses-SES03_acq-se_dir-AP_run-02_epi.nii.gz	2016-06-13T20:14:44	n/a	583c07ed
fmap/sub-S06_ses-SES03_acq-se_dir-PA_run-02_epi.nii.gz	2016-06-13T20:15:46	n/a	9d44b140
