filename	acq_time	operator	randstr
anat/sub-S02_ses-SES02_acq-1mm_T1w.nii.gz	2015-05-27T08:41:33	n/a	8fdb0c27
anat/sub-S02_ses-SES02_acq-1mm_PD.nii.gz	2015-05-27T08:44:23	n/a	7e3399d8
fmap/sub-S02_ses-SES02_acq-se_dir-AP_run-01_epi.nii.gz	2015-05-27T08:49:49	n/a	b737a34b
fmap/sub-S02_ses-SES02_acq-se_dir-PA_run-01_epi.nii.gz	2015-05-27T08:50:59	n/a	caa0d3fe
func/sub-S02_ses-SES02_task-auditory_run-01_bold.nii.gz	2015-05-27T08:52:34	n/a	2d74a097
func/sub-S02_ses-SES02_task-auditory_run-02_bold.nii.gz	2015-05-27T09:00:47	n/a	7f65dfc1
func/sub-S02_ses-SES02_task-auditory_run-03_bold.nii.gz	2015-05-27T09:09:13	n/a	7df221bd
func/sub-S02_ses-SES02_task-auditory_run-04_bold.nii.gz	2015-05-27T09:17:42	n/a	8e8adcf5
func/sub-S02_ses-SES02_task-auditory_run-05_bold.nii.gz	2015-05-27T09:25:49	n/a	08259778
func/sub-S02_ses-SES02_task-auditory_run-06_bold.nii.gz	2015-05-27T09:33:58	n/a	00345a68
fmap/sub-S02_ses-SES02_acq-se_dir-AP_run-02_epi.nii.gz	2015-05-27T09:43:01	n/a	be60ca90
fmap/sub-S02_ses-SES02_acq-se_dir-PA_run-02_epi.nii.gz	2015-05-27T09:43:56	n/a	4e9daf2a
func/sub-S02_ses-SES02_task-auditory_run-07_bold.nii.gz	2015-05-27T09:45:27	n/a	f4f47da6
func/sub-S02_ses-SES02_task-auditory_run-08_bold.nii.gz	2015-05-27T09:54:23	n/a	ad93f7ed
func/sub-S02_ses-SES02_task-auditory_run-09_bold.nii.gz	2015-05-27T10:02:24	n/a	32f0204f
func/sub-S02_ses-SES02_task-auditory_run-10_bold.nii.gz	2015-05-27T10:11:01	n/a	37d60604
func/sub-S02_ses-SES02_task-auditory_run-11_bold.nii.gz	2015-05-27T10:19:01	n/a	c71f0cb5
func/sub-S02_ses-SES02_task-auditory_run-12_bold.nii.gz	2015-05-27T10:27:01	n/a	565cce3a
