filename	acq_time	operator	randstr
anat/sub-S10_ses-SES02_acq-1mm_T1w.nii.gz	2016-07-13T17:55:53	n/a	315dc901
anat/sub-S10_ses-SES02_acq-1mm_PD.nii.gz	2016-07-13T17:58:42	n/a	34f1b68e
fmap/sub-S10_ses-SES02_acq-gre_dir-AP_run-01_epi.nii.gz	2016-07-13T18:02:27	n/a	b7cf53f5
fmap/sub-S10_ses-SES02_acq-gre_dir-PA_run-01_epi.nii.gz	2016-07-13T18:03:29	n/a	b6f6fc07
fmap/sub-S10_ses-SES02_acq-se_dir-AP_run-01_epi.nii.gz	2016-07-13T18:04:44	n/a	c4fe6d3b
fmap/sub-S10_ses-SES02_acq-se_dir-PA_run-01_epi.nii.gz	2016-07-13T18:05:56	n/a	5318ea21
func/sub-S10_ses-SES02_task-auditory_run-01_bold.nii.gz	2016-07-13T18:07:42	n/a	ce50ebf2
func/sub-S10_ses-SES02_task-auditory_run-02_bold.nii.gz	2016-07-13T18:15:27	n/a	ddc066a3
func/sub-S10_ses-SES02_task-auditory_run-03_bold.nii.gz	2016-07-13T18:23:06	n/a	f73ffd5b
func/sub-S10_ses-SES02_task-auditory_run-04_bold.nii.gz	2016-07-13T18:30:51	n/a	37ebd398
func/sub-S10_ses-SES02_task-auditory_run-05_bold.nii.gz	2016-07-13T18:38:29	n/a	43793bb1
func/sub-S10_ses-SES02_task-auditory_run-06_bold.nii.gz	2016-07-13T18:46:16	n/a	7e3da80a
fmap/sub-S10_ses-SES02_acq-gre_dir-AP_run-02_epi.nii.gz	2016-07-13T18:53:57	n/a	62215c21
fmap/sub-S10_ses-SES02_acq-gre_dir-PA_run-02_epi.nii.gz	2016-07-13T18:55:09	n/a	74d295c7
func/sub-S10_ses-SES02_task-auditory_run-07_bold.nii.gz	2016-07-13T18:56:47	n/a	974d68f3
func/sub-S10_ses-SES02_task-auditory_run-08_bold.nii.gz	2016-07-13T19:04:33	n/a	cb4de0ce
func/sub-S10_ses-SES02_task-auditory_run-09_bold.nii.gz	2016-07-13T19:12:16	n/a	b413e0b0
func/sub-S10_ses-SES02_task-auditory_run-10_bold.nii.gz	2016-07-13T19:19:59	n/a	6d06efe9
func/sub-S10_ses-SES02_task-auditory_run-11_bold.nii.gz	2016-07-13T19:27:35	n/a	1f4626c8
func/sub-S10_ses-SES02_task-auditory_run-12_bold.nii.gz	2016-07-13T19:35:15	n/a	be982d8b
fmap/sub-S10_ses-SES02_acq-gre_dir-AP_run-03_epi.nii.gz	2016-07-13T19:42:45	n/a	3629b660
fmap/sub-S10_ses-SES02_acq-gre_dir-PA_run-03_epi.nii.gz	2016-07-13T19:43:57	n/a	bc99bd9e
fmap/sub-S10_ses-SES02_acq-se_dir-AP_run-02_epi.nii.gz	2016-07-13T19:45:09	n/a	eac41a29
fmap/sub-S10_ses-SES02_acq-se_dir-PA_run-02_epi.nii.gz	2016-07-13T19:46:19	n/a	2fd032a4
