filename	acq_time	operator	randstr
anat/sub-S02_ses-SES03_acq-1mm_T1w.nii.gz	2016-05-26T12:14:35	n/a	cbf571ef
anat/sub-S02_ses-SES03_acq-1mm_PD.nii.gz	2016-05-26T12:17:23	n/a	55129b3b
fmap/sub-S02_ses-SES03_acq-gre_dir-AP_run-01_epi.nii.gz	2016-05-26T12:23:40	n/a	17be82c1
fmap/sub-S02_ses-SES03_acq-gre_dir-PA_run-01_epi.nii.gz	2016-05-26T12:24:43	n/a	2cc9565f
fmap/sub-S02_ses-SES03_acq-se_dir-AP_run-01_epi.nii.gz	2016-05-26T12:25:47	n/a	d340ae87
fmap/sub-S02_ses-SES03_acq-se_dir-PA_run-01_epi.nii.gz	2016-05-26T12:27:08	n/a	f5e90465
func/sub-S02_ses-SES03_task-auditory_run-01_bold.nii.gz	2016-05-26T12:29:37	n/a	ef7aa58e
func/sub-S02_ses-SES03_task-auditory_run-02_bold.nii.gz	2016-05-26T12:37:19	n/a	ad7fa9e6
func/sub-S02_ses-SES03_task-auditory_run-03_bold.nii.gz	2016-05-26T12:44:52	n/a	7af66d98
func/sub-S02_ses-SES03_task-auditory_run-04_bold.nii.gz	2016-05-26T12:52:27	n/a	09d77fe7
func/sub-S02_ses-SES03_task-auditory_run-05_bold.nii.gz	2016-05-26T13:00:06	n/a	629cc45e
func/sub-S02_ses-SES03_task-auditory_run-06_bold.nii.gz	2016-05-26T13:07:38	n/a	1ea3b3f6
fmap/sub-S02_ses-SES03_acq-gre_dir-AP_run-02_epi.nii.gz	2016-05-26T13:15:14	n/a	c91d6f1f
fmap/sub-S02_ses-SES03_acq-gre_dir-PA_run-02_epi.nii.gz	2016-05-26T13:16:20	n/a	3138f1e0
func/sub-S02_ses-SES03_task-auditory_run-07_bold.nii.gz	2016-05-26T13:17:54	n/a	d390156a
func/sub-S02_ses-SES03_task-auditory_run-08_bold.nii.gz	2016-05-26T13:25:27	n/a	39cfeaae
func/sub-S02_ses-SES03_task-auditory_run-09_bold.nii.gz	2016-05-26T13:33:03	n/a	e982275b
func/sub-S02_ses-SES03_task-auditory_run-10_bold.nii.gz	2016-05-26T13:40:46	n/a	65f17365
func/sub-S02_ses-SES03_task-auditory_run-11_bold.nii.gz	2016-05-26T13:48:18	n/a	0f349a34
func/sub-S02_ses-SES03_task-auditory_run-12_bold.nii.gz	2016-05-26T13:55:55	n/a	2f26be73
fmap/sub-S02_ses-SES03_acq-gre_dir-AP_run-03_epi.nii.gz	2016-05-26T14:03:19	n/a	398c5b6e
fmap/sub-S02_ses-SES03_acq-gre_dir-PA_run-03_epi.nii.gz	2016-05-26T14:04:25	n/a	a6d2cbcf
fmap/sub-S02_ses-SES03_acq-se_dir-AP_run-02_epi.nii.gz	2016-05-26T14:05:36	n/a	ea4bc01b
fmap/sub-S02_ses-SES03_acq-se_dir-PA_run-02_epi.nii.gz	2016-05-26T14:06:46	n/a	7c1ca085
